LAWRENCE,PA,52351,6043222A.jpg,csc,N,11/19/2015,10:00am,Lawrence County Courthouse,"New Castle, PA 16101",1000,00:00.0,8/12/2015,cathy.diederich@stl.usda.gov,"Sale to be held in the Commissioner's Meeting Room of the Lawrence County Courthouse which is located at 430 Court Street, New Castle, PA  16101.  Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,2,1,Full,37,N/A,4478, ,994,529 Hazel Ave,Ellwood City,16117,6043222,78,39,null,2 Story-Frame,4,Forced Air,N/A,1209,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGUAS,PR,52318,82056314A.jpg,64005,N,9/24/2015,9:00 AM,Humacao,791,62733,00:00.0,8/11/2015,marilyn.feliciano@pr.usda.gov,"Property located at Urb. Ramon Rivera (Diplo) D-28 10 St. Naguabo, P.R. Recorded at farm 4,933, page 85, book 93. R/E Taxes ID: 256-023-072-26-001.",null,null,null,null,null,,Sewer,Community,5,2, ,5,2 car carport,514.71, ,1409,Ramon Rivera D-28,Naguabo,718,82056314,37,64,null, ,8,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGUAS,PR,53573,7512040A.jpg,64005,N,1/14/2016,1:30 PM,FAJARDO,738,63515,00:00.0,9/10/2015,Angel.Lopez@pr.usda.gov,"#4E-37 ALTURAS DE MONTE BRISAS, FAJARDO, PR  RECORDED-FARM 13958, PAGE 180, BOOK 285,  REAL ESTATE TAXES ID-150-006-469-25-001",null,null,null,null,null,,Sewer,Community,3,1, ,5,1 car attached,375, ,899,#4E-37 ALT  MONTE BRISAS,FAJARDO,738,7512040,38,64,null, ,6,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OLDHAM,KY,53591,30366580A.jpg,18106,N,11/23/2015,2:00 PM,1100 East Mailback Way,"Crestwood, KY  40014",41205,00:00.0,9/14/2015,vickie.jones2@stl.usda.gov,"An open house will be held on Monday, November 23, 2015 at 1:00 pm",null,null,null,null,null,,Septic,Community,3,1,Crawlspace,93,N/A,14810,Block,1005,1100 East Mailback Way,Crestwood,40014,30366580,34,18,null,Ranch-Brick,5,Forced Air,Central Air,945,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TALLAPOOSA,AL,53592,714641A.jpg,1041,N,10/8/2015,11:00 AM,125 North Broadnax Street,"Dadeville, AL 36853",7860,00:00.0,9/14/2015,ruth.house@stl.usda.gov,"Foreclosure sale scheduled for October 8, 2015 at 11:00 AM  at the Tallapoosa County Courthouse.",null,null,null,null,null,,Septic,Community,3,1,Crawlspace,62,N/A,50529.6,Slab,1134,710 Herren St,Dadeville,36853,714641,45,1,null,Ranch-Frame,6,Forced Air,Central Air,160,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CLARK,OH,53594,3634A.jpg,36036,N,10/2/2015,10:00 AM,CLARK COUNTY,SPRINGFIELD OHIO,43334,00:00.0,9/14/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Full,12,1 car detached,7865,Block,1073,4254 IMPERIAL DR,SPRINGFIELD,45503,3634,47,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ATHENS,OH,53595,1970A.jpg,36084,N,9/30/2015,10:00 AM,ATHENS COUNTY,ATHENS OHIO,60000,00:00.0,9/14/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,2,Crawlspace,50,1 car attached,5.01 AC,Block,1260,16950 BELL ROAD ,MILLFIELD,45761,1970,6,36,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FAIRFIELD,OH,53601,5189A.jpg,36084,N,10/9/2015,11:00 AM,FAIRFIELD COUNTY,LANCASTER OHIO,64000,00:00.0,9/14/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,23,1 car attached,20230,Block,1011,2961 PLEASANT DR,LANCASTER,45130,5189,40,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BERTIE,NC,52036, ,34074,N,11/5/2015,10:00am,Bertie County Courthouse 108 Dundee St,Windsor NC 27983,2511,00:00.0,7/13/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale on November 5, 2015 at 10:00am.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $2,511.00  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Bertie County Courthouse 108 Dundee St, Windsor NC 27983.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,null,null,null,null,null,,Sewer,Community,2,1, ,8,N/A,x,Block,1167,111 Cremo Rd ,Ahaskie NC ,27910,5490575,23,34,null,Ranch-Brick,6,Forced Air,Central Air,566,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
JACKSON,MI,53580, ,23033,N,10/21/2015,10:00 AM,312 S. Jackson,Jackson MI 49201,43585,00:00.0,9/14/2015,lynne.dicarlo@stl.usda.gov,"The sale is to be held in the Jackson County Circuit Courthouse in Jackson, Michigan. Ejectment will be at the sole cost of buyer. Property is vacant. Estimated value is $70,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500",null,null,null,null,null,,Sewer,Well,3,1,Full,38,1 car detached,10535,Block,1380,175 N. State,Michigan Center,49254,37850578,65,23,null,1.5 Story-Frame,7,Forced Air,Central Air,1933,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OAKLAND,MI,53608,30312440A.jpg,23025,N,10/20/2015,10:00 AM,Oakland County Circuit Court,Pontiac MI48340,72080,00:00.0,9/15/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Oakland County Circuit Courthouse in Pontiac, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $101,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Groveland,Sewer,Community,3,1.5,Partial,63,N/A,100x202,Slab,998,13268 Dixie Hwy,Holly,48442,30312440,39,23,null,Split Level-Frame,5,Forced Air,N/A,1113,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OTTAWA,MI,53610,38103745A.jpg,23041,N,10/15/2015,11:00am,Ottawa County Circuit Court,Grand Haven Mi 49417,141870,00:00.0,9/15/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Ottawa County Circuit Courthouse in Grand Haven Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $175,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Park,Septic,Well,3,2,Full,70,2 car attached,38,Poured,1296,16275 Quincy Street,Holland,49242,38103745,34,23,null,1.5 Story-Frame,5,Forced Air,Central Air,2779,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CASS,MO,53612,34526863A.jpg,26007,N,10/6/2015,1:30 PM,South door of the Cass County Courthouse,"Harrisonville, MO  64701",34700,00:00.0,9/15/2015,lindsay.cheek@mo.usda.gov,"This home has 1,128 sq ft of basement area with 288 sq ft finished as a family room and a 1/2 bath.",34526863B.jpg,null,null,null,null,,Sewer,Community,3,2,Partial,19,2 car attached,9600,Poured,1172,84 Spruce Street,Garden City,64747,34526863,26,26,null,Split Level-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MARION,MO,53614,103171A.jpg,26087,N,10/21/2015,1:30 PM,Marion County Courthouse,"Hannibal, MO  63401",3700,00:00.0,9/28/2015,lindsay.cheek@mo.usda.gov,,103171B.jpg,103171C.jpg,null,null,null,,Sewer,Community,2,1,Partial,64,N/A,36x190,Poured,1092,3632 Market,Hannibal,63401,103171,82,26,null,Ranch-Brick,5,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MARION,MO,53615,38266514A.jpg,26087,N,10/16/2015,1:30 PM,Marion County Courthouse,"Hannibal, MO  63401",3500,00:00.0,9/28/2015,lindsay.cheek@mo.usda.gov,,38266514B.jpg,null,null,null,null,,Sewer,Community,3,1.5,Crawlspace,64,N/A,6556,Poured,1247,1801 Ruby,Hannibal,63401,38266514,72,26,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FRANKLIN,PA,53617,32684118A.jpg,CSC,N,10/8/2015,11:00am,Franklin County Courthouse,"Chambersburg, PA 17201",83517,00:00.0,9/15/2015,cathy.diederich@stl.usda.gov,"Sale to be held at the steps of the Lincoln Way East Entrance of the Franklin County Courthouse, 157 Lincoln Way East, Chambersburg, PA 17201. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,2,1,Full,28,N/A,5227,Poured,1680,126 N Main Street,Mercersburg,17236,32684118,85,39,null,2 Story-Brick,7,Baseboard,N/A,1462,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JACKSON,OH,53618,4911A.jpg,36084,N,10/16/2015,10:00 AM,JACKSON COUNTY,JACKSON  OHIO,36667,00:00.0,9/15/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,4,2,Crawlspace,40,1 car attached,9017,Block,1700,307 GALLIA STREET,OAK HILL,45656,4911,24,36,null,Ranch-Frame,7,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WILLIAMS,OH,53605,6255A.jpg,36032,N,9/24/2015,1:00 PM,WILLIAMS COUNTY,BRYAN OHIO,21334,00:00.0,9/15/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,4,2,Crawlspace,86,N/A,7392,Block,1348,345 EAST BRYAN ST,BRYAN,43506,6255,82,36,null,2 Story-Frame,7,Radiated,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
DUTCHESS,NY,52406,5119720A.jpg,33036,N,10/2/2015,12:00 PM,"steps of the Courthouse, 10 Market St,","Poughkeepsie, NY",117231,00:00.0,8/19/2015,charles.cross@ny.usda.gov,Lot size approx 1.56 Acres.  ** <b>NOTICE</b>: Certain appraisal information provided is thought to be accurate but should not be deemed reliable. Appraisal information WAS based on external evaluation and available public records. <b>All USDA foreclosure auction properties are sold in <i>AS IS</i> condition!</b>,null,null,null,null,null,Beekman,Septic,Well,3,1.5,Partial,14, ,nullxnull,Poured,1188,113 Reilly Rd,Lagrangeville,12540,5119720,25,33,null,1.5 Story-Frame,6,Baseboard, ,6605,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HOCKING,OH,53606,0992A.jpg,36032,N,10/2/2015,10:00 AM,HOCKING COUNTY,LOGAN OHIO,46000,00:00.0,9/15/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Full,37,1 car detached,5544,Block,1402,849 WARNER ST,LOGAN ,43138,992,70,36,null,1.5 Story-Frame,5,Baseboard,Other,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HARRISON,WV,53624,37879630A.jpg,49-21,N,10/13/2015,2:20 PM,Front of Harrison County Courthouse,"Clarksburg, WV",15000,00:00.0,9/16/2015,Debra.Wise@wv.usda.gov,"INCREDIBLE OPPORTUNITY FOR INVESTOR OR CONTRACTOR! REMODEL & RESTORE 2 -STORY BUNGALOW STYLE FIXER UPPER with 2 BR and 1 Bath on 0.11 ACRE! CALL FOR INFORMATION (304) 269-8436, Ext. 111.  PROPERTY SOLD ""AS IS"".",null,null,null,null,null,,Sewer,Community,2,1,Full,17,1 car attached,0.11 ACRE,Block,1402,310 Liberty Avenue,Clarksburg,26301,37879630,95,49,null,2 Story-Frame,7,Forced Air,Central Air,582,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HILLSBOROUGH,NH,53643,37171354A.jpg,30006,N,10/22/2015,12:30 AM,6 Evans Road,"Peterborough, NH 03458",0,00:00.0,9/18/2015,patricia.endraske@stl.usda.gov,Property is sold AS-IS. Information is correct to the best of our knowledge.USDA does not guarantee or warranty the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,1,Partial,6,N/A,33888, ,1757,6 Evans Road,Peterborough,3458,37171354,95,30,null,2 Story-Frame,7,Forced Air,N/A,3978,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
ELKO,NV,53631, ,29004,N,10/14/2015,11:00 AM,Elko County Court House 571 Idaho St. #3,"Elko, Nevada 89801",171950,00:00.0,9/16/2015,tamara.burke@nv.usda.gov,"Appraised value ""as is"" $211,000. For bidding information, contact Trustee Staci Lindberg @ Title Service & Escrow: 775-463-3518, ref: TSL-37682-F-SL ",null,null,null,null,null,,Septic,Community,3,2, ,4,2 car attached,x,Slab,1454,385 Country Club Pkwy,Spring Creek,89815,40367362,3,29,null,Ranch,5,Radiated,N/A,1537,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ONTARIO,NY,53646,36618494A.jpg,33035,N,10/22/2015,1:00 PM,"Supreme Courthouse, 27 N. Main St,","Canandaigua, NY",34142,00:00.0,9/18/2015,charles.cross@ny.usda.gov,<b>NOTICE</b>: Certain appraisal information provided is thought to be accurate but should not be deemed reliable. Appraisal information WAS based on external evaluation and available public records. <b>All USDA foreclosure auction properties are sold in <i>AS IS</i> condition!</b>,null,null,null,null,null,,Sewer,Community,3,1,Partial,35,1 car attached,7325,Block,1040,15 Coachlight Circle,Farmington,14425,36618494,42,33,null,2 Story-Frame,7,Forced Air,Central Air,2450,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KERR,TX,53628,2900220A.jpg,49086,N,10/6/2015,10:00 AM,Kerr County Courthouse,"Kerrville, TX  78028",44331,00:00.0,9/17/2015,Deann.Dowdy@tx.usda.gov,The above information is reliable but not guaranteed.,null,null,null,null,null,,Septic,Community,3,2,Slab,133,1 car carport,20909,Slab,1323,382 Ingram Hills Rd.,Ingram,78025,2900220,45,44,null,Ranch-Brick,5,Forced Air,Central Air,1319,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KERR,TX,53629,39550795A.jpg,49086,N,10/6/2015,10:00 AM,Kerr County Courthouse,"Kerrville, TX 78028",128925,00:00.0,9/17/2015,Deann.Dowdy@tx.usda.gov,The above information is reliable but not guaranteed.,null,null,null,null,null,,Sewer,Community,4,2.5,Slab,133,2 car attached,9583,Slab,1725,3230 Lammers St.,Kerrville,78028,39550795,30,44,null,Ranch-Brick,6,Forced Air,Central Air,2800,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KERR,TX,53630,37667172A.jpg,49086,N,10/6/2015,10:00 AM,Kerr County Courthouse,"Kerrville, TX 78028",44818.25,00:00.0,9/17/2015,Deann.Dowdy@tx.usda.gov,The above information is reliable but not guaranteed.,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,133,1 car attached,8712,Wood,854,302 Birdie Mae,Ingram,78025,37667172,28,44,null,Ranch-Frame,5,Other,Window Unit,763,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TAOS,NM,52424,4045400A.jpg,32031,N,9/22/2015,1:45 PM,"Taos Co Courthouse, 105 Albright St Ste C","Taos, NM 87571",69000,00:00.0,8/19/2015,sharon.brown2@stl.usda.gov,,null,null,null,null,null,,Septic,Well,3,1,Slab,28,N/A,x,Poured,1040,1 BULLSNAKE ROAD,EL PRADO,87529,4045400,29,32,null,Ranch-Frame,6,Forced Air,Other,541,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HAMILTON,TN,52427,31686269A.jpg,43033,N,9/30/2015,10:00 AM,Hamilton County Courthouse,Chattanooga TN,73075,00:00.0,8/19/2015,tonya.nails@stl.usda.gov,"10% bid price required as a non-refundable deposit at time of sale.  PROPERTY SOLD AS-IS.  Rural Development DOES NOT guarantee information, nor does it warranty the condition of the home.",null,null,null,null,null,Rosser Garden Farms,Septic,Community,3,2,Full,33,1 car attached,11830, ,1256,1346 Cenora Lane,Hixson,37343,31686269,43,43,null,Split Level,5,Forced Air,Central Air,876,Direct,31686269,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ST. CLAIR,MI,52407, ,23079,N,10/1/2015,1:00 PM,201 McMorran Blvd,Port Huron MI 48060,20625,00:00.0,8/18/2015,lynne.dicarlo@stl.usda.gov,"The sale is to be held in the St. Clair County Circuit Courthouse in Port Huron, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $42,500. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,77,N/A,5500,Poured,1012,950 Robbins,Algonac,48001,30463865,36,23,null,Ranch-Frame,7,Forced Air,N/A,984,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OWEN,KY,53655,35503924A.jpg,18041,N,12/2/2015,11:00 AM,217 Beck Street,"Owenton, KY 40359",36850,00:00.0,9/19/2015,kimberly.williamson3@stl.usda.gov,"An open house will be held on Thursday, November 19, 2015 at 2:00pm.  The sale will take place on Wednesday, December 2, 2015.  Estimated value of $55,000.  Property SOLD AS-IS.  USDA DOES NOT guarantee information, nor does it warranty the condition of the home.  For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext. 4500.",null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,94,N/A,x,Block,1008,217 Beck Street,Owenton,40359,35503924,11,18,null,Ranch-Frame,7,Forced Air,Central Air,957,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HAMBLEN,TN,52254,33484582A.jpg,43047,N,9/24/2015,10:30 AM,North door of Hamblen County Courthouse,Morristown TN,58991,00:00.0,8/10/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD AS=IS. RURAL DEVELOPMENT does not guarantee nor does it warranty the condition of the property.,null,null,null,null,null,,Sewer,Community,3,2,Slab,32,2 car attached,x,Slab,1484,380 Hayter Dr,Morristown ,37813,33484582,20,43,null,2 Story-Frame,5,Other,Central Air,792,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PERSON,NC,52258, ,34091,N,11/9/2015,10:00am,120 Court St ,Roxboro NC 27573,946,00:00.0,8/5/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale On November 9, 2015 at 10:00am.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opening Bid $ 946.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Person County Courthouse 120 Court St, Roxboro NC 27573.  (336)-597-0551",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,null,null,null,null,null,,Sewer,Well,3,2,Crawlspace,73,N/A,x,Block,1620,540 Hazel Lawson Rd ,Roxboro NC ,27574,34109277,9,34,null,Manufactured Home-Frame,6,Forced Air,Central Air,731,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
CLAIBORNE,TN,52316,32411161A.jpg,43047,N,11/17/2015,10:00 AM,Claiborne County Courthouse,Tazewell TN,80293,00:00.0,9/17/2015,tonya.nails@stl.usda.gov,"10% bid price required as a non-refundable deposit at time of sale.  PROPERTY SOLD AS-IS.  Rural Development DOES NOT guarantee information, nor does it warranty the condition of the home.",null,null,null,null,null,New Tazewell,Sewer,Community,3,2,Crawlspace,13,2 car attached,29185, ,1540,1720 Highway 33 South,New Tazewell,37825,32411161,11,43,null,Ranch,6,Forced Air,Central Air,828,Direct,32411161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RANDOLPH,NC,52262, ,34076,N,11/12/2015,10:00am,Randolph County Courthouse 176 E Salisbury St #201,Asheboro NC 27203,76764,00:00.0,8/5/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale on November 12, 2015 at 10:00am.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $76,764.00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Randolph County Courthouse 176 E Salisbury St #201, Asheboro NC 27203 (336)-318-6474.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Well,3,2,Crawlspace,76,N/A,x,Block,1308,2879 Hunt Ridge Ct ,Trinity NC ,27370,18597193,17,34,null,Ranch-Frame,6,Forced Air,Central Air,960,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
ST. FRANCIS,AR,52431,31449095A.jpg,4062,N,10/15/2015,10:00am,Front Entrance Door of St. Francis Co. Courthouse,Forrest City AR 72335,2500,00:00.0,8/20/2015,mariann.richter@stl.usda.gov,"SALE LOCATION: Front Entrance Door of St. Francis Co. Courthouse, 313 South Izard, Forrest City AR 72335.  PHONE#: 870-261-1715.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
****** Property Sold AS-IS.  Information provided is correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to the best of our knowledge.  USDA DOES NOT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warranty or guarantee the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,1,Slab,62,1 car carport,80x145,Slab,1154,2438 FERNWOOD,FORREST CITY,72335,31449095,35,4,null,Ranch-Frame,6,Other,Other,248,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
CAMPBELL,VA,52432,229673A.jpg,47020,N,9/25/2015,10:00 AM,Campbell CountyCircuit Court,"732 Village hwy,Rustburg,VA",16640,00:00.0,8/20/2015,virginia.knabe@stl.usda.gov,"SALE HELD BY PATEL & DALRYMPLE, PLLC. TERMS OF SALE: CASH, A DEPOSIT OF $4,500.00 (FORTY FIVE HUNDRED DOLLARS) IS REQUIRED AT THE TIME OF THE SALE WITH SETTLEMENT WITHIN FIFTEEN (15) DAYS FROM THE DATE OF SALE",null,null,null,null,null,,Septic,Well,3,1,Crawlspace,20,N/A,1.01acre, ,960,934 Wileman Rd,Lynch Station,24571,229673,41,47,null,Ranch,5,Forced Air,Central Air,394.68,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BERKS,PA,53657,80858501A.jpg,CSC,N,12/17/2015,11:00 AM,Berks County Courthouse,"Reading, PA  19601",95067,00:00.0,9/18/2015,cathy.diederich@stl.usda.gov,"Sale to be held at the Main Entrance of the Berks County Courthouse located at 633 Court Street, Reading, PA. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Well,3,2,Full,159,N/A,1 acre,Poured,1232,1211 Pine Grove Road,Fredericksburg,17026,80858501,14,39,null,Ranch-Frame,6,Baseboard,N/A,2988,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HARDY,WV,52408,38282080A.jpg,49-02,N,10/28/2015,11:30 AM,Front of Hardy County Courthouse,"Moorefield, WV",85000,00:00.0,9/23/2015,Debra.Wise@wv.usda.gov,"THIS IS THE ONE! COME & SEE BEAUTIFUL SPLIT FOYER STYLE HOME with 3 BR, 2 BATHS, LOTS OF ATTRACTIVE FEATURES IN MOVE-IN CONDITION ON NICE NEAR HALF ACRE LOT! NEXT DOOR TO 3 ACRE PARK! CALL FOR APPOINTMENT TO VIEW (304) 822-3020, Ext. 109 or (304) 263-7547, Ext. 112. PROPERTY SOLD ""AS IS"".",null,null,null,null,null,,Sewer,Community,3,2,Partial,16,1 car attached,0.49 ACRE,Slab,1108,576 Warden Circle Road,Wardensville,26851,38282080,12,49,null,Split Level-Frame,6,Forced Air,Central Air,655,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SANDUSKY,OH,53651,4985A.jpg,36032,N,10/19/2015,12:00 PM,SANDUSKY COUNTY,128 NORTH CHURCH ST CLYDE OH,41667,00:00.0,9/18/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Partial,72,N/A,3120,Block,1404,128 N CHURCH ST,CLYDE,43410,4985,115,36,null,1.5 Story-Frame,6,Baseboard,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GALLATIN,KY,50990,16847366A.jpg,18041,N,9/23/2015,11:00 AM,2704 KY Highway 455,"Sparta, KY  41097",27400,00:00.0,7/6/2015,vickie.jones2@stl.usda.gov,"An open house will be held on Wednesday, September 16, 2015 at 2:00 PM- 3:00 PM",null,null,null,null,null,,Septic,Community,3,1,Full,39,N/A,2.15,Poured,924,2704 KY Highway,Sparta,41097,16847366,36,18,null,Ranch-Frame,5,Forced Air,Central Air,1032,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
